2023-06-15 21:31:21,115 [DEBUG] MainProcess(13386):MainThread        (4612373952) | emailall.run:69 - [*] Starting EmailAll @ 2023-06-15 21:31:21
2023-06-15 22:24:26,086 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - HTTPSConnectionPool(host='www.vmall.com', port=443): Max retries exceeded with url: /index.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f88e0fdc7c0>, 'Connection to www.vmall.com timed out. (connect timeout=5)'))
2023-06-15 22:24:26,641 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.chinait.com/label/%E5%8D%8E%E4%B8%BA?amp=1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55400>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:26,644 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //blog.csdn.net/qq_44298324/article/details/122272212 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55640>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:26,646 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.thebigdata.cn/tag143.aspx (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55700>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:26,648 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //5gworkshops.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55310>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:26,650 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //support.huawei.com/enterprise/zh/intelligent-collaboration/te-webclient-pid-22019720/bulletins (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55310>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:26,652 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //wap.cnki.net/baozhi-RMYD20041021ZZ96.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55a30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:26,654 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //e.huawei.com/za/how-to-buy/contact-us (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55a90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:26,907 [ALERT] MainProcess(15511):so                (123145579646976) | utils.check_response:123 - GET https://www.51test.net/show/3538338.html 400 - Bad Request 146
2023-06-15 22:24:26,908 [ALERT] MainProcess(15511):so                (123145579646976) | utils.check_response:132 - {'code': 'MissingDateHeader', 'message': 'Request must have a "date" or "x-bce-date" header.', 'requestId': '5f0e08d3-6f88-4201-9789-26794e1093c6'}
2023-06-15 22:24:27,079 [ALERT] MainProcess(15511):so                (123145579646976) | utils.check_response:123 - GET https://www.51test.net/show/3538338.html 400 - Bad Request 146
2023-06-15 22:24:27,080 [ALERT] MainProcess(15511):so                (123145579646976) | utils.check_response:132 - {'code': 'MissingDateHeader', 'message': 'Request must have a "date" or "x-bce-date" header.', 'requestId': '46df7e12-c913-481d-b1e3-4f2711297fc6'}
2023-06-15 22:24:27,261 [ALERT] MainProcess(15511):so                (123145579646976) | utils.check_response:123 - GET https://www.51test.net/show/3538338.html 400 - Bad Request 146
2023-06-15 22:24:27,262 [ALERT] MainProcess(15511):so                (123145579646976) | utils.check_response:132 - {'code': 'MissingDateHeader', 'message': 'Request must have a "date" or "x-bce-date" header.', 'requestId': '3bffc5ad-49c3-4c9c-a228-c6c3b6cc5daf'}
2023-06-15 22:24:45,165 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.huawei.com/us/contact-us (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0febd60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:45,168 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //e.huawei.com/se/how-to-buy/contact-us (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0feb8b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:45,170 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //e.huawei.com/en/service-hotline (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0feb4f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:45,172 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //e.huawei.com/za/how-to-buy/contact-us (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c550a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:45,175 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.uedbox.com/shdb/68218/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55bb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:45,178 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.jemsdata.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55bb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:45,181 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.jemsdata.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55bb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:45,183 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.huawei.com/minisite/global-journey-of-antenna-modernization/summit.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c55e20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:58,013 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.webmulu.com/search-url-www.huawei.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0feb340>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:58,018 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.webmulu.com/whois/huawei.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fce490>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:58,021 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.5gworkshops.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fce9a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:58,024 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //icp.aizhan.com/e.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fce550>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:24:58,027 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //consumer.huawei.com/de/campaign/appgallery/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fceeb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:12,557 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.iyiou.com/company/huawei (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0edee80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:12,559 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //forum.huawei.com/enterprise/thread-404103.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede5b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:12,562 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //consumer.huawei.com/en/support/index.htm (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede700>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:12,565 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //github.com/Huawei (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0edea60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:12,567 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //blog.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede190>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:12,570 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.huaweicloud.com/intl/en-us/contact-sales.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede4f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:25,049 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //ca.urlm.com/www.huawei.com (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede1c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:25,051 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //site.ip138.com/huaweicn.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede520>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:25,053 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //blog.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede7c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:25,054 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.yzdir.com/search-url-www.huawei.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ededf0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:25,057 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //data.danetsoft.com/consumer.huawei.com (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede7c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:35,587 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //huawei.manymanuals.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f81670>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:35,589 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //support.huawei.com/enterprise/br/doc/EDOC1100011651/b0100f7e/huawei-ticket-submission-process (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f81c70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:35,592 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //ip.911cha.com/huawei.com.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f81a00>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:35,594 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //forums.developer.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f810d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:46,121 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www-file.huawei.com/-/media/corporate/pdf/ilab/22-cn.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f81bb0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:46,124 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //mshop.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0f81190>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:46,126 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //m.bilibili.com/video/BV1a34y127EW (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fce6a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:46,129 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.trustpilot.com/review/www.huawei.com (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fcee50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:25:51,331 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - HTTPConnectionPool(host='baike.so.com', port=80): Max retries exceeded with url: /doc/3755114-3944874.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f88e0fce400>, 'Connection to baike.so.com timed out. (connect timeout=5)'))
2023-06-15 22:25:53,602 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - Exceeded 30 redirects.
2023-06-15 22:25:55,867 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - Exceeded 30 redirects.
2023-06-15 22:26:00,644 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //shop.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c41df0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:00,647 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //mshop.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c41a30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:00,650 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.tomtop.com/jp/brands-huawei-2137/3.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c419a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:00,652 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.reviews.io/company-reviews/store/huawei-com (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c41af0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:00,655 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //ask.dcloud.net.cn/people/391151 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c41970>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:00,657 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.uedbox.com/shdb/60530/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c41d30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:13,232 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.tomtop.com/ru/brands-huawei-2137/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fe6e50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:13,235 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.chinadaily.com.cn/china/2012-09/24/content_15779363.htm (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fe6280>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:13,237 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.sjfzxm.com/global/fra/575229.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fe69a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:13,239 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.semrush.com/website/huawei.com/overview/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fe6760>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:13,242 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.sjfzxm.com/global/fra/146223.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0fe6df0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:25,748 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.g2a.com/search?query=Huawei (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1631a60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:25,750 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.photodon.com/c/Huawei.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e16319d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:25,752 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.webmulu.com/site/12505.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1631970>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:25,753 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //cn.club.vmall.com/forumuniversal-fid-3165-filter-typeid-orderby-dateline-typeid-10707.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1631760>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:25,755 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.sankedan.com/article/12/607502.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e16315e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:25,885 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - Exceeded 30 redirects.
2023-06-15 22:26:28,195 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - Exceeded 30 redirects.
2023-06-15 22:26:33,641 [ERROR] MainProcess(15511):so                (123145579646976) | module.get:102 - HTTPConnectionPool(host='baike.so.com', port=80): Max retries exceeded with url: /doc/3755114-3944874.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f88e0f5aa30>, 'Connection to baike.so.com timed out. (connect timeout=5)'))
2023-06-15 22:26:34,374 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //icp.aizhan.com/huawei-expo.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0edea90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:34,376 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //article.in3pid.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0edeee0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:34,380 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //app.huawei.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ede640>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:47,304 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.huaweiglobal.com/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0feb8b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:47,306 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.tuugo.hk/Companies/huawei/116000137327 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0feb4c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:47,308 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.8662.org/huawei.com.cn.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0febcd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:47,310 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.95mulu.com/siteinfo/51091.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0feba30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:26:47,313 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.uenu.com/whois?domain=huawei.com.cn&lang=fr (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0febe20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:03,856 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //www.dhgate.com/online-shopping/huawei-smart-mate-online.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e1c25f40>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:03,858 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttps', port=443): Max retries exceeded with url: //site.ip138.com/huaweileasing.com/whois.htm (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ef75e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-06-15 22:27:03,860 [ERROR] MainProcess(15511):sogou             (123145596436480) | module.get:102 - HTTPSConnectionPool(host='www.sogou.comhttp', port=443): Max retries exceeded with url: //www.huawei.com/cn/contact-us/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f88e0ef79d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
